"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,87159,"66409","KS","Topeka","Shawnee County","Berryton",13098,235700,0.0124570446735395,0.063148398737032,0.0655515370705244,,,"2018-11","2018-Q4",235700,0,"2018-11"
2018-11-30,59954,"05655","VT",,"Lamoille County","Hyde Park",13099,200400,0.000999000999000999,0.0131445904954499,0.0261136712749616,,,"2018-11","2018-Q4",200400,0,"2018-11"
2018-11-30,69316,"27356","NC",,"Montgomery County","Star",13100,83300,-0.00951248513674197,0.00725513905683192,0.0571065989847716,,,"2018-10","2018-Q4",84100,-0.00951248513674197,"2018-09"
2018-11-30,64583,"16404","PA","Meadville","Crawford County","Athens",13101,83000,0.00606060606060606,0.0387984981226533,0.0586734693877551,,,"2018-01","2018-Q1",86300,-0.0382387022016222,"2017-12"
2018-11-30,67374,"22728","VA","Washington-Arlington-Alexandria","Fauquier County","Midland",13102,339300,0.000589796520200531,-0.00556858147713951,0.0606439512347609,,,"2006-05","2006-Q2",395300,-0.141664558563117,"2005-03"
2018-11-30,64690,"16666","PA","DuBois","Clearfield County","Decatur",13103,74400,0.00949796472184532,0.0362116991643454,0.117117117117117,,,"2018-11","2018-Q4",74400,0,"2018-11"
2018-11-30,76524,"43107","OH","Columbus","Fairfield County","Bremen",13104,128300,0.0264,0.0447882736156352,0.127416520210896,,,"2018-11","2018-Q4",128300,0,"2018-11"
2018-11-30,69618,"27939","NC","Virginia Beach-Norfolk-Newport News","Currituck County","Grandy",13105,185100,0.013136288998358,0.0340782122905028,0.127970749542962,,,"2005-12","2005-Q4",207500,-0.107951807228916,"2005-08"
2018-11-30,71216,"30576","GA",,"Rabun County","Tiger",13106,178400,0.0235226620768789,0.0766445383222692,0.0759951749095295,,,"2018-11","2018-Q4",178400,0,"2018-11"
2018-11-30,90893,"75423","TX","Dallas-Fort Worth-Arlington","Hunt County","Celeste",13107,96700,0.0136268343815514,0.0556768558951965,0.106407322654462,,,"2018-11","2018-Q4",96700,0,"2018-11"
2018-11-30,74731,"38251","TN","Paris","Henry County","Puryear",13108,89100,0.00112359550561798,0.0171232876712329,0.129277566539924,,,"2018-11","2018-Q4",89100,0,"2018-11"
2018-11-30,79277,"48615","MI","Alma","Gratiot County","Breckenridge",13109,80400,-0.00618046971569839,-0.011070110701107,0.0998632010943912,,,"2018-09","2018-Q3",81800,-0.0171149144254279,"2018-08"
2018-11-30,87425,"67039","KS","Wichita","Butler County","Douglass",13110,104300,0.00192122958693564,0.0155793573515093,0.1640625,,,"2008-01","2008-Q1",108300,-0.0369344413665743,
2018-11-30,71735,"32009","FL","Jacksonville","Nassau County","Bryceville",13111,222800,0.01318781264211,0.0276752767527675,0.116791979949875,,,"2018-11","2018-Q4",222800,0,"2018-11"
2018-11-30,94557,"84340","UT","Ogden-Clearfield","Box Elder County","Willard",13112,305400,0.0286291680700573,0.0708274894810659,0.113379511483777,,,"2018-11","2018-Q4",305400,0,"2018-11"
2018-11-30,63365,"14025","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Boston",13113,197700,0.00457317073170732,0.0222337125129266,0.138169257340242,,,"2018-11","2018-Q4",197700,0,"2018-11"
2018-11-30,76652,"43348","OH","Bellefontaine","Logan County","Russells Point",13114,78200,0.0129533678756477,0.0496644295302013,0.136627906976744,,,"2018-11","2018-Q4",78200,0,"2018-11"
2018-11-30,67313,"22567","VA",,"Orange County","Unionville",13115,194600,-0.00205128205128205,-0.00409416581371546,0.0417558886509636,,,"2005-08","2005-Q3",242200,-0.196531791907514,"2004-08"
2018-11-30,71306,"30750","GA","Chattanooga","Walker County","Lookout Mountain",13116,278900,0.0299113737075332,0.0835275835275835,0.131440162271805,,,"2018-11","2018-Q4",278900,0,"2018-11"
2018-11-30,96852,"92386","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Big Bear Lake",13117,184300,0.00490730643402399,0.0131940626717977,0.117647058823529,,,"2006-07","2006-Q3",208900,-0.117759693633317,"2005-07"
2018-11-30,77337,"44822","OH","Mansfield","Richland County","Butler",13118,135500,-0.00440852314474651,-0.0369580668088131,0.152210884353741,,,"2018-08","2018-Q3",140700,-0.0369580668088131,"2018-05"
2018-11-30,82246,"55395","MN","Hutchinson","McLeod County","Winsted",13119,165400,0.0103848503359805,0.0273291925465838,0.0747238466536712,,,"2018-11","2018-Q4",165400,0,"2018-11"
2018-11-30,97525,"94038","CA","San Francisco-Oakland-Hayward","San Mateo County","Moss Beach",13120,1281700,0.00297362860943736,0.0185965191130891,0.151986338306669,,,"2018-11","2018-Q4",1281700,0,"2018-11"
2018-11-30,77422,"45053","OH","Cincinnati","Butler County","Okeana",13121,258400,0.00858704137392662,0.0315369261477046,0.129370629370629,,,"2018-11","2018-Q4",258400,0,"2018-11"
2018-11-30,97524,"94037","CA","San Francisco-Oakland-Hayward","San Mateo County","Montara",13122,1237900,0.00210475188213389,0.0175914508836827,0.0979157427937916,,,"2018-11","2018-Q4",1237900,0,"2018-11"
2018-11-30,62883,"12979","NY","Plattsburgh","Clinton County","Rouses Point",13123,131700,-0.00302800908402725,-0.00151630022744503,0.037007874015748,,,"2018-09","2018-Q3",132300,-0.00453514739229025,"2018-08"
2018-11-30,70882,"30105","GA","Rome","Floyd County","Armuchee",13124,165100,0.0172520024645718,0.0840446487196323,0.179285714285714,,,"2018-11","2018-Q4",165100,0,"2018-11"
2018-11-30,77203,"44491","OH","Youngstown-Warren-Boardman","Trumbull County","West Farmington",13125,144700,0.0161516853932584,0.0269694819020582,0.143873517786561,,,"2018-11","2018-Q4",144700,0,"2018-11"
2018-11-30,74719,"38229","TN","Martin","Weakley County","Gleason",13126,63400,0.0410509031198686,0.0912220309810671,0.0176565008025682,,,"2017-09","2017-Q3",63800,-0.00626959247648903,"2017-09"
2018-11-30,81239,"53139","WI","Racine","Racine County","Eagle Lake",13127,229100,0.00791904971403432,0.0164152617568767,0.0781176470588235,,,"2018-11","2018-Q4",229100,0,"2018-11"
2018-11-30,89720,"72722","AR","Fayetteville-Springdale-Rogers","Benton County","Decatur",13128,138100,0.022962962962963,0.0763834762275916,0.207167832167832,,,"2018-11","2018-Q4",138100,0,"2018-11"
2018-11-30,93496,"80644","CO","Greeley","Weld County","Kersey",13129,285900,0.0127523910733262,0.0407717510010921,0.157958687727825,,,"2018-11","2018-Q4",285900,0,"2018-11"
2018-11-30,78237,"46741","IN","Fort Wayne","Allen County","Grabill",13130,212500,0.01142313184198,0.0467980295566503,0.188478747203579,,,"2018-11","2018-Q4",212500,0,"2018-11"
2018-11-30,89784,"72847","AR","Russellville","Pope County","London",13131,103100,0.000970873786407767,0.00487329434697856,0.17292377701934,,,"2018-11","2018-Q4",103100,0,"2018-11"
2018-11-30,75253,"39330","MS","Meridian","Clarke County","Enterprise",13132,119200,0.0153321976149915,0.0356211989574283,0.118198874296435,,,"2007-09","2007-Q3",120800,-0.0132450331125828,"2007-01"
2018-11-30,60766,"07717","NJ","New York-Newark-Jersey City","Monmouth County","Avon by the Sea",13133,913800,0.00131492439184747,0.0111762753126037,0.082573154839474,,,"2007-01","2007-Q1",939300,-0.0271478760779304,"2006-08"
2018-11-30,63246,"13691","NY","Watertown-Fort Drum","Jefferson County","Theresa",13134,123000,-0.0245836637589215,-0.0457719162141195,-0.031496062992126,,,"2018-09","2018-Q3",129200,-0.0479876160990712,"2017-08"
2018-11-30,77293,"44688","OH","Canton-Massillon","Stark County","Waynesburg",13135,108200,0.0217186024551464,0.0474346563407551,0.245109321058688,,,"2018-11","2018-Q4",108200,0,"2018-11"
2018-11-30,62283,"11932","NY","New York-Newark-Jersey City","Suffolk County","Bridgehampton",13136,2551000,-0.0125033871404792,-0.0115851059707854,0.103994460553079,,,"2018-06","2018-Q2",2600700,-0.0191102395508901,"2018-03"
2018-11-30,61950,"10968","NY","New York-Newark-Jersey City","Rockland County","Orangetown",13137,690100,0,-0.0017358599739621,0.0441821758208504,,,"2005-08","2005-Q3",852600,-0.190593478770819,"2003-08"
2018-11-30,66541,"20664","MD","Washington-Arlington-Alexandria","Charles County","Newburg",13138,270600,0.0044543429844098,0.000369685767097967,0.043578866178172,,,"2007-05","2007-Q2",368400,-0.265472312703583,"2004-09"
2018-11-30,82381,"55614","MN",,"Lake County","Silver Bay",13139,96800,0.0114942528735632,0.0308839190628328,0.0791527313266444,,,"2018-11","2018-Q4",96800,0,"2018-11"
2018-11-30,75056,"38878","MS",,"Calhoun County","Vardaman",13140,66200,-0.0119402985074627,-0.0488505747126437,-0.104194857916103,,,"2017-11","2017-Q4",73900,-0.104194857916103,"2016-01"
2018-11-30,63138,"13471","NY","Utica-Rome","Oneida County","Annsville",13141,101700,0.010934393638171,0.0571725571725572,0.162285714285714,,,"2018-11","2018-Q4",101700,0,"2018-11"
2018-11-30,100282,"99587","AK","Anchorage","Anchorage Borough","Anchorage",13142,349800,0.00835975785528971,0.0103986135181976,-0.0864455471402455,,,"2017-09","2017-Q3",384400,-0.0900104058272633,"2016-05"
2018-11-30,85022,"61517","IL","Peoria","Peoria County","Brimfield",13143,177200,0.00226244343891403,0.00112994350282486,0.00339750849377123,,,"2017-10","2017-Q4",178400,-0.00672645739910314,"2017-10"
2018-11-30,60010,"05763","VT","Rutland","Rutland County","Pittsford",13144,186200,-0.00214362272240086,0.00812127774769897,0.0591581342434585,,,"2018-10","2018-Q4",186600,-0.00214362272240086,"2018-10"
2018-11-30,59225,"03827","NH","Boston-Cambridge-Newton","Rockingham County","East Kingston",13145,397200,0.00201816347124117,0.00379075056861259,0.0790546047269764,,,"2018-11","2018-Q4",397200,0,"2018-11"
2018-11-30,65046,"17353","PA","Gettysburg","Adams County","Franklin",13146,195600,0.00772797527047913,0.0118986032074496,0.0994940978077572,,,"2008-02","2008-Q1",227300,-0.139463264408271,"2005-12"
2018-11-30,86759,"65281","MO",,"Chariton County","Salisbury",13147,77400,0.00519480519480519,0.0091264667535854,-0.0947368421052632,,,"2018-01","2018-Q1",86000,-0.1,"2015-08"
2018-11-30,98472,"95917","CA","Chico","Butte County","Biggs",13148,202000,0.0130391173520562,0.0433884297520661,0.106849315068493,,,"2006-05","2006-Q2",238100,-0.151616967660647,"2005-07"
2018-11-30,98899,"96763","HI","Kahului-Wailuku-Lahaina","Maui County","Lanai City",13149,530400,0.00798175598631699,0.0389813907933399,0.231197771587744,,,"2018-11","2018-Q4",530400,0,"2018-11"
2018-11-30,77186,"44452","OH","Youngstown-Warren-Boardman","Mahoning County","North Lima",13150,143900,0,0.0140944326990839,-0.0303234501347709,,,"2017-12","2017-Q4",148900,-0.0335795836131632,"2017-07"
2018-11-30,58550,"01922","MA","Boston-Cambridge-Newton","Essex County","Newbury",13151,523100,0.00965064659332175,0.0242803994517329,0.0801156308073508,,,"2018-11","2018-Q4",523100,0,"2018-11"
2018-11-30,69920,"28396","NC","Laurinburg","Scotland County","Wagram",13152,75300,0.004,0.0120967741935484,0.102489019033675,,,"2018-11","2018-Q4",75300,0,"2018-11"
2018-11-30,74194,"37137","TN","Nashville-Davidson--Murfreesboro--Franklin","Hickman County","Nunnelly",13153,37600,0.0217391304347826,0.0712250712250712,0.0930232558139535,,,"2018-11","2018-Q4",37600,0,"2018-11"
2018-11-30,84231,"59865","MT",,"Lake County","Saint Ignatius",13154,255800,0.00510805500982318,0.018312101910828,0.162199000454339,,,"2018-11","2018-Q4",255800,0,"2018-11"
2018-11-30,79706,"49340","MI","Big Rapids","Mecosta County","Remus",13155,109900,0.0290262172284644,0.0913604766633565,0.063891577928364,,,"2018-11","2018-Q4",109900,0,"2018-11"
2018-11-30,79616,"49229","MI","Adrian","Lenawee County","Britton",13156,146800,0,0.00479123887748118,0.0389242745930644,,,"2006-05","2006-Q2",157200,-0.0661577608142494,"2005-09"
2018-11-30,86699,"65081","MO","Jefferson City","Moniteau County","Tipton",13157,104300,0.00288461538461538,0.0165692007797271,0.0567375886524823,,,"2018-11","2018-Q4",104300,0,"2018-11"
2018-11-30,92935,"79373","TX","Lubbock","Lynn County","Tahoka",13158,72000,0.00418410041841004,0.00558659217877095,-0.027027027027027,,,"2017-07","2017-Q3",76300,-0.0563564875491481,"2016-11"
2018-11-30,76456,"43008","OH","Columbus","Licking County","Buckeye Lake",13159,127500,0.0151273885350318,0.0572139303482587,0.373922413793103,,,"2018-11","2018-Q4",127500,0,"2018-11"
2018-11-30,62290,"11941","NY","New York-Newark-Jersey City","Suffolk County","Eastport",13160,515600,0.0103860474230845,0.0121711817824892,0.0800167574361123,,,"2006-10","2006-Q4",584600,-0.11802942182689,"2006-02"
2018-11-30,74723,"38233","TN",,"Gibson County","Kenton",13161,60200,0.0168918918918919,0.0487804878048781,0.18503937007874,,,"2018-11","2018-Q4",60200,0,"2018-11"
2018-11-30,67063,"21822","MD","Salisbury","Somerset County","Eden",13162,184500,0.00599781897491821,0.0307262569832402,0.0597357840321654,,,"2007-05","2007-Q2",243700,-0.242921624948707,"2005-06"
2018-11-30,87217,"66536","KS","Manhattan","Pottawatomie County","Saint Marys",13163,161500,0.0112711333750783,0.0326086956521739,0.0399227301996136,,,"2018-11","2018-Q4",161500,0,"2018-11"
2018-11-30,62767,"12817","NY","Glens Falls","Warren County","Chester",13164,242200,-0.00940695296523517,-0.0233870967741935,0.0271416454622561,,,"2018-08","2018-Q3",248000,-0.0233870967741935,"2018-02"
2018-11-30,78459,"47140","IN",,"Crawford County","Marengo",13165,89700,0.0418118466898955,0.131147540983607,0.254545454545455,,,"2018-11","2018-Q4",89700,0,"2018-11"
2018-11-30,63144,"13478","NY","Utica-Rome","Oneida County","Verona",13166,123400,-0.000809716599190283,0.0008110300081103,0.112714156898106,,,"2018-07","2018-Q3",123800,-0.00323101777059774,"2018-07"
2018-11-30,70072,"28618","NC","Boone","Watauga County","Deep Gap",13167,204000,0.0397553516819572,0.0979547900968784,0.142857142857143,,,"2007-04","2007-Q2",207300,-0.0159189580318379,"2007-02"
2018-11-30,89964,"73141","OK","Oklahoma City","Oklahoma County","Midwest City",13168,74300,0.0136425648021828,0.0333796940194715,0.00814111261872456,,,"2018-11","2018-Q4",74300,0,"2018-11"
2018-11-30,63751,"14817","NY","Ithaca","Tompkins County","Caroline",13169,165600,-0.00240963855421687,-0.0036101083032491,0.0574712643678161,,,"2018-09","2018-Q3",166700,-0.00659868026394721,"2018-08"
2018-11-30,89911,"73082","OK","Oklahoma City","Grady County","Rush Springs",13170,73500,0.00684931506849315,0.0410764872521247,0.164817749603803,,,"2018-11","2018-Q4",73500,0,"2018-11"
2018-11-30,75049,"38870","MS",,"Monroe County","Smithville",13171,90400,-0.0022075055187638,0.0296127562642369,0.216689098250336,,,"2018-10","2018-Q4",90600,-0.0022075055187638,"2018-10"
2018-11-30,72914,"33921","FL","Cape Coral-Fort Myers","Lee County","Boca Grande",13172,1974000,0.00909927410285247,0.019259565239841,0.0892837435161682,,,"2018-11","2018-Q4",1974000,0,"2018-11"
2018-11-30,77854,"45845","OH","Sidney","Shelby County","Fort Loramie",13173,182100,0.00942350332594235,0.0334846765039728,0.0581057524694945,,,"2018-11","2018-Q4",182100,0,"2018-11"
2018-11-30,79623,"49237","MI","Jackson","Jackson County","Concord",13174,134600,0.0112697220135237,0.0442203258339798,0.143585386576041,,,"2018-11","2018-Q4",134600,0,"2018-11"
2018-11-30,79582,"49096","MI","Lansing-East Lansing","Eaton County","Vermontville",13175,110400,-0.000904977375565611,-0.0383275261324042,-0.0315789473684211,,,"2005-04","2005-Q2",126700,-0.128650355169692,"2003-05"
2018-11-30,85138,"61753","IL","Bloomington","McLean County","Lexington",13176,130200,0,0.00540540540540541,0.0508474576271186,,,"2008-07","2008-Q3",138200,-0.0578871201157742,"2006-11"
2018-11-30,62373,"12068","NY","Amsterdam","Montgomery County","Mohawk",13177,124100,0.00976403580146461,0.0239273927392739,0.123076923076923,,,"2018-11","2018-Q4",124100,0,"2018-11"
2018-11-30,69272,"27281","NC","Pinehurst-Southern Pines","Moore County","Foxfire",13178,207500,0.00435624394966118,0.0211614173228346,0.061381074168798,,,"2008-06","2008-Q2",219600,-0.0551001821493625,"2008-03"
2018-11-30,80223,"50225","IA","Pella","Marion County","Pleasantville",13179,143200,0.0141643059490085,0.0331890331890332,0.056047197640118,,,"2018-11","2018-Q4",143200,0,"2018-11"
2018-11-30,83613,"58341","ND",,"Wells County","Harvey",13180,97400,-0.00307062436028659,-0.00713557594291539,0.0919282511210762,,,"2018-07","2018-Q3",98200,-0.00814663951120163,"2018-03"
2018-11-30,99912,"98610","WA","Portland-Vancouver-Hillsboro","Skamania County","Carson",13181,269000,-0.000371609067261241,0.0263258298359405,0.161485319516408,,,"2018-10","2018-Q4",269100,-0.000371609067261241,"2018-10"
2018-11-30,59508,"04456","ME","Bangor","Penobscot County","Levant",13182,174400,0.00172314761631246,0.0228739002932551,0.0798761609907121,,,"2018-11","2018-Q4",174400,0,"2018-11"
2018-11-30,62128,"11509","NY","New York-Newark-Jersey City","Nassau County","Atlantic Beach",13183,902100,0.00456570155902004,0.0104166666666667,0.107278752915184,,,"2018-11","2018-Q4",902100,0,"2018-11"
2018-11-30,79310,"48654","MI",,"Ogemaw County","Rose City",13184,71200,-0.00558659217877095,-0.0259917920656635,0.0348837209302326,,,"2018-07","2018-Q3",73800,-0.035230352303523,"2018-02"
2018-11-30,82452,"55790","MN","Duluth","Saint Louis County","Tower",13185,201900,0.014572864321608,0.0359158542842483,0.152397260273973,,,"2018-11","2018-Q4",201900,0,"2018-11"
2018-11-30,94013,"82937","WY","Evanston","Uinta County","Lyman",13186,218300,-0.0104261106074343,-0.0310696848646249,0.0172413793103448,,,"2018-08","2018-Q3",225300,-0.0310696848646249,"2018-05"
2018-11-30,58252,"01083","MA","Worcester","Worcester County","Warren",13187,209300,0.0140503875968992,0.0428500249128052,0.0624365482233502,,,"2005-10","2005-Q4",211400,-0.00993377483443709,"2005-08"
2018-11-30,82825,"56373","MN",,"Morrison County","Royalton",13188,219400,0.0185701021355617,0.064015518913676,0.112576064908722,,,"2018-11","2018-Q4",219400,0,"2018-11"
2018-11-30,93247,"80117","CO","Denver-Aurora-Lakewood","Elbert County","Kiowa",13189,442400,0.0149116769901354,0.0358229922734723,0.100771336153272,,,"2018-11","2018-Q4",442400,0,"2018-11"
2018-11-30,75390,"39663","MS",,"Lawrence County","Silver Creek",13190,92600,-0.00322927879440258,-0.0242360379346681,-0.0541368743615935,,,"2007-09","2007-Q3",101100,-0.0840751730959446,"2006-05"
2018-11-30,87153,"66402","KS","Topeka","Shawnee County","Auburn",13191,180900,0.0106145251396648,0.026091888825865,0.0716824644549763,,,"2018-11","2018-Q4",180900,0,"2018-11"
2018-11-30,63713,"14755","NY","Olean","Cattaraugus County","Little Valley",13192,76100,-0.0104031209362809,-0.0142487046632124,0.084045584045584,,,"2018-09","2018-Q3",77500,-0.0180645161290323,"2018-07"
2018-11-30,72159,"32709","FL","Orlando-Kissimmee-Sanford","Orange County","Christmas",13193,265200,-0.00338218714768884,-0.0271460014673514,0.0963207937164117,,,"2018-07","2018-Q3",275100,-0.0359869138495093,"2018-04"
2018-11-30,77928,"46044","IN","Indianapolis-Carmel-Anderson","Madison County","Frankton",13194,109200,0.0263157894736842,0.069539666993144,0.274212368728121,,,"2018-11","2018-Q4",109200,0,"2018-11"
2018-11-30,74836,"38472","TN",,"Giles County","Lynnville",13195,149500,0.00335570469798658,0.023972602739726,0.109050445103858,,,"2018-11","2018-Q4",149500,0,"2018-11"
2018-11-30,99045,"97041","OR","Hood River","Hood River County","Mount Hood Parkdale",13196,447300,0.00743243243243243,0.0344588344125809,0.0594504973945997,,,"2018-11","2018-Q4",447300,0,"2018-11"
2018-11-30,65317,"18038","PA","Allentown-Bethlehem-Easton","Northampton County","Lehigh",13197,225000,0.00671140939597316,0.0107816711590297,0.0416666666666667,,,"2007-02","2007-Q1",241300,-0.0675507666804807,"2005-12"
2018-11-30,65419,"18325","PA","East Stroudsburg","Monroe County","Barrett",13198,154800,0.015748031496063,0.0368385800401875,0.0697995853489979,,,"2007-04","2007-Q2",196200,-0.211009174311927,"2004-06"
2018-11-30,59155,"03585","NH","Claremont-Lebanon","Grafton County","Lisbon",13199,155900,0.0019280205655527,0.0283641160949868,0.162565249813572,,,"2018-11","2018-Q4",155900,0,"2018-11"
2018-11-30,76670,"43416","OH","Port Clinton","Ottawa County","Elmore",13200,129700,0.0164576802507837,0.0510534846029173,0.0710156895127993,,,"2018-11","2018-Q4",129700,0,"2018-11"
2018-11-30,78912,"48027","MI","Detroit-Warren-Dearborn","Saint Clair County","Goodells",13201,171700,-0.00579038795599305,0.01,0.150033489618218,,,"2018-10","2018-Q4",172700,-0.00579038795599305,"2018-09"
2018-11-30,88801,"70783","LA","Baton Rouge","Pointe Coupee Parish","Ventress",13202,215600,-0.000463606861381548,0.00700607192900514,0.0355427473583093,,,"2018-05","2018-Q2",216000,-0.00185185185185185,"2018-05"
2018-11-30,71293,"30731","GA","Summerville","Chattooga County","Menlo",13203,120100,-0.00497100248550124,0.0075503355704698,0.159266409266409,,,"2018-10","2018-Q4",120700,-0.00497100248550124,"2018-10"
2018-11-30,98561,"96025","CA",,"Siskiyou County","Dunsmuir",13204,141800,0.0320232896652111,0.0550595238095238,0.0775075987841945,,,"2006-05","2006-Q2",185700,-0.236402800215401,"2004-12"
2018-11-30,59285,"03907","ME","Portland-South Portland","York County","Ogunquit",13205,496600,-0.00241060666934512,0.0332917186849771,0.172609208972845,,,"2018-10","2018-Q4",497800,-0.00241060666934512,"2018-10"
2018-11-30,60772,"07723","NJ","New York-Newark-Jersey City","Monmouth County","Deal",13206,1712700,0.0117556710775047,0.0168616042272754,0.0874285714285714,,,"2018-11","2018-Q4",1712700,0,"2018-11"
2018-11-30,73356,"35172","AL","Birmingham-Hoover","Jefferson County","Trafford",13207,114900,0.001743679163034,0.00877963125548727,0.149,,,"2007-12","2007-Q4",116000,-0.00948275862068966,"2007-04"
2018-11-30,65484,"18445","PA",,"Wayne County","Dreher",13208,171500,0.0356280193236715,0.0909669211195929,0.0909669211195929,,,"2018-11","2018-Q4",171500,0,"2018-11"
2018-11-30,86183,"63771","MO","Sikeston","Scott County","Oran",13209,123100,-0.00243111831442464,-0.00485044462409054,0.0807726075504829,,,"2018-06","2018-Q2",125500,-0.0191235059760956,"2018-04"
2018-11-30,94624,"84642","UT",,"Sanpete County","Manti",13210,208600,0.00192122958693564,0.0445668502754131,0.229228049499116,,,"2018-11","2018-Q4",208600,0,"2018-11"
2018-11-30,62794,"12850","NY","Albany-Schenectady-Troy","Saratoga County","Greenfield Center",13211,238400,-0.00292764533667921,-0.0132450331125828,0.00888700804062632,,,"2018-08","2018-Q3",241600,-0.0132450331125828,"2018-03"
2018-11-30,94134,"83347","ID","Burley","Minidoka County","Paul",13212,183700,0.00767964893033461,0.038439796495195,0.17080943275972,,,"2018-11","2018-Q4",183700,0,"2018-11"
2018-11-30,61161,"08738","NJ","New York-Newark-Jersey City","Ocean County","Mantoloking",13213,1169600,0.00231382294969578,0.00541562795495573,0.0715529088410444,,,"2007-06","2007-Q2",1413300,-0.172433312106418,"2005-03"
2018-11-30,59459,"04351","ME","Augusta-Waterville","Kennebec County","Manchester",13214,213500,0.00850259801606046,0.0364077669902913,0.111979166666667,,,"2018-11","2018-Q4",213500,0,"2018-11"
2018-11-30,68137,"24431","VA","Staunton-Waynesboro","Augusta County","Crimora",13215,205300,0.0113300492610837,0.0244510978043912,0.0517418032786885,,,"2006-11","2006-Q4",210300,-0.0237755587256301,"2006-08"
2018-11-30,66588,"20733","MD","Baltimore-Columbia-Towson","Anne Arundel County","Churchton",13216,312700,0.00546623794212219,0.0222294867603792,0.0753094910591472,,,"2006-04","2006-Q2",360300,-0.132112128781571,"2005-04"
2018-11-30,76356,"42413","KY","Madisonville","Hopkins County","Hanson",13217,161000,0.0176991150442478,0.0522875816993464,0.0733333333333333,,,"2018-11","2018-Q4",161000,0,"2018-11"
2018-11-30,63573,"14517","NY","Rochester","Livingston County","Nunda",13218,92600,-0.0117395944503735,-0.0242360379346681,0.0232044198895028,,,"2018-08","2018-Q3",94900,-0.0242360379346681,"2018-04"
2018-11-30,63577,"14521","NY","Seneca Falls","Seneca County","Ovid",13219,99400,0.00709219858156028,0.016359918200409,0.0711206896551724,,,"2018-11","2018-Q4",99400,0,"2018-11"
2018-11-30,71241,"30625","GA","Atlanta-Sandy Springs-Roswell","Morgan County","Buckhead",13220,295200,-0.000677048070412999,0.00374022441346481,0.0561717352415027,,,"2018-09","2018-Q3",295800,-0.00202839756592292,"2018-09"
2018-11-30,87216,"66535","KS","Manhattan","Pottawatomie County","Saint George",13221,211200,0.00475737392959087,0.0222652468538238,0.0715372907153729,,,"2018-11","2018-Q4",211200,0,"2018-11"
2018-11-30,77842,"45831","OH",,"Putnam County","Continental",13222,98600,0.00921187308085977,0.0217616580310881,0.0847084708470847,,,"2018-11","2018-Q4",98600,0,"2018-11"
2018-11-30,81849,"54725","WI","Menomonie","Dunn County","Boyceville",13223,131100,0.00382848392036753,0.0363636363636364,0.134083044982699,,,"2018-11","2018-Q4",131100,0,"2018-11"
2018-11-30,91542,"76682","TX","Waco","McLennan County","Riesel",13224,136800,0.0125832716506292,0.0355791067373202,0.0186150409530901,,,"2018-11","2018-Q4",136800,0,"2018-11"
2018-11-30,60874,"07933","NJ","New York-Newark-Jersey City","Morris County","Long Hill",13225,479800,0.000208463623097769,0.0122362869198312,0.0437241679356102,,,"2006-07","2006-Q3",537200,-0.106850335070737,"2005-01"
2018-11-30,63416,"14098","NY","Rochester","Orleans County","Yates",13226,109900,0.0129032258064516,0.0367924528301887,0.121428571428571,,,"2018-11","2018-Q4",109900,0,"2018-11"
2018-11-30,62872,"12966","NY","Malone","Franklin County","Bangor",13227,81100,0.0112219451371571,0.0278833967046895,0.0546163849154746,,,"2018-11","2018-Q4",81100,0,"2018-11"
2018-11-30,73182,"34705","FL","Orlando-Kissimmee-Sanford","Lake County","Astatula",13228,211000,0.0134486071085495,0.0217917675544794,0.163175303197354,,,"2007-05","2007-Q2",227400,-0.0721196130167106,"2006-04"
2018-11-30,91510,"76638","TX","Waco","McLennan County","Crawford",13229,272200,0.0111441307578009,0.0365575019040366,0.158790974882929,,,"2018-11","2018-Q4",272200,0,"2018-11"
2018-11-30,97400,"93660","CA","Fresno","Fresno County","San Joaquin",13230,159500,0.00630914826498423,0.0250642673521851,0.0384114583333333,,,"2018-06","2018-Q2",160800,-0.00808457711442786,"2018-05"
2018-11-30,69948,"28435","NC","Wilmington","Pender County","Currie",13231,139000,0.0326894502228826,0.124595469255663,0.260199456029012,,,"2018-11","2018-Q4",139000,0,"2018-11"
2018-11-30,69166,"27009","NC","Winston-Salem","Forsyth County","Belews Creek",13232,167600,0.00963855421686747,0.0282208588957055,0.0409937888198758,,,"2018-11","2018-Q4",167600,0,"2018-11"
2018-11-30,84209,"59834","MT","Missoula","Missoula County","Frenchtown",13233,382800,0.0118953211736717,0.0725693471560661,0.218720152817574,,,"2018-11","2018-Q4",382800,0,"2018-11"
2018-11-30,91518,"76648","TX",,"Hill County","Hubbard",13234,71800,-0.0096551724137931,0.00279329608938547,0.00139470013947001,,,"2018-01","2018-Q1",72700,-0.0123796423658872,"2017-12"
2018-11-30,90982,"75571","TX",,"Morris County","Omaha",13235,77700,-0.00384615384615385,0.0210249671484888,0.0974576271186441,,,"2004-05","2004-Q2",95400,-0.185534591194969,"1998-07"
2018-11-30,81856,"54732","WI","Eau Claire","Chippewa County","Cornell",13236,93000,0.0075839653304442,0.0253583241455347,0.087719298245614,,,"2003-03","2003-Q1",95700,-0.0282131661442006,"2002-12"
